X,Y,objectid,feature_type,industry_id,station_name,station_owner,station_description,station_address,station_suburb,station_postcode,station_state,operational_status,spatial_confidence,gnaf_assignment_method,station_revised_date,gnaf_formatted_address,gnaf_address_detail_pid,gnaf_confidence,gnaf_suburb,gnaf_postcode,distance_to_gnaf
145.2697261,-37.8448081,3422,PETROL STATION,,BAYSWATER,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,SCORESBY ROAD,BAYSWATER,3153,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,13/07/2012,,,,,,
145.081164626,-37.812220886,3423,PETROL STATION,,7 ELEVEN BOX HILL,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,786 WHITEHORSE ROAD,BOX HILL,3103,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,13/07/2012,,,,,,
144.843743,-37.778314,3425,PETROL STATION,,COLES EXPRESS SUNSHINE,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,392-394 BALLARAT ROAD,SUNSHINE NORTH,3020,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
145.278633,-37.7997389999999,3426,PETROL STATION,,COLES EXPRESS CROYDON,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,168 MOUNT DANDENONG ROAD,CROYDON,3136,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
145.176234,-38.141655,3427,PETROL STATION,,SAFEWAY CALTEX FRANKSTON NORTH,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1 CHIAM COURT,LANGWARREN,3910,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
145.0519091,-37.9125341,3429,PETROL STATION,,MCKINNON,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,MCKINNON ROAD,MCKINNON,3204,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,13/07/2012,,,,,,
144.342788,-38.1953799999999,3430,PETROL STATION,,CALTEX GROVEDALE,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,,GROVEDALE,3216,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
145.252352,-38.044112,3431,PETROL STATION,3379,BP HAMPTON PARK,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,345 S GIPPSLAND HIGHWAY,LYNBROOK,3975,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
144.3516141,-38.1791951,3433,PETROL STATION,,BELMONT,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,19-21 SETTLEMENT ROAD,BELMONT,3216,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,13/07/2012,,,,,,
145.105732,-38.001087,3434,PETROL STATION,,COLES EXPRESS DINGLEY,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,122 BOUNDARY ROAD,BRAESIDE,3195,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
145.2299361,-37.8050431,3435,PETROL STATION,,"RINGWOOD EAST
",7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,LOUGHNAN ROAD,RINGWOOD,3134,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,13/07/2012,,,,,,
145.285888672,-38.113098145,3436,PETROL STATION,,CRANBOURNE,UNITED,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,183-185 SLADEN STREET,CRANBOURNE,3977,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
144.970753,-37.7977319999999,3439,PETROL STATION,271,BP  CARLTON,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,117 ELGIN STREET,CARLTON,3053,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
144.916703,-37.707996,3440,PETROL STATION,3371,BP GLENROY,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,770 PASCOE VALE ROAD,GLENROY,3046,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
145.1371481,-37.7162380999999,3442,PETROL STATION,,ELTHAM,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,LOT 1 SHERBOURNE ROAD,ELTHAM,3095,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,13/07/2012,,,,,,
145.162394,-37.9032589999999,3443,PETROL STATION,,COLES EXPRESS BRANDON PARK,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,SPRINGVALE ROAD,BRANDON PARK,3150,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
145.120414,-37.9289489999999,3444,PETROL STATION,5423,BP CLAYTON,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1358 CENTRE ROAD,CLAYTON SOUTH,3169,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
145.2711761,-37.8309720999999,3445,PETROL STATION,,BAYSWATER,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,254-300 CANTERBURY ROAD,BAYSWATER NORTH,3153,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,13/07/2012,,,,,,
145.0934951,-37.8634751,3450,PETROL STATION,,ASHWOOD,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,WARRIGAL ROAD,ASHWOOD,3147,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,13/07/2012,,,,,,
145.021752,-37.718699,3451,PETROL STATION,3722,BP  RESERVOIR,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,35 GISBORNE CRESCENT,RESERVOIR,3073,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
144.7028431,-37.7470331,3452,PETROL STATION,,ROCKBANK,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1593 WESTERN HIGHWAY,ROCKBANK,3335,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,13/07/2012,,,,,,
144.997205,-37.831226,3453,PETROL STATION,274,BP  RICHMOND - CHURCH STREET,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,581 CHURCH STREET,RICHMOND,3121,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
144.738079948,-37.8753997649999,3455,PETROL STATION,,POINT COOK,UNITED,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,WALLACE AVENUE,POINT COOK,3030,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
145.1092191,-37.8828091,3456,PETROL STATION,,MOUNT WAVERLEY,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,WAVERLEY ROAD,MOUNT WAVERLEY,3149,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,13/07/2012,,,,,,
145.166959,-37.7640489999999,3457,PETROL STATION,,COLES EXPRESS DONCASTER EAST,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,484 BLACKBURN ROAD,DONCASTER EAST,3109,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
144.92608,-37.7583739999999,3460,PETROL STATION,3811,BP MOONEE VALE,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,181-183 PASCOE VALE ROAD,MOONEE PONDS,3039,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
144.91754,-37.68028,3461,PETROL STATION,,SAFEWAY CALTEX BROADMEADOWS,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,PEARCEDALE PARADE,BROADMEADOWS,3047,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
145.175475,-37.818906,3463,PETROL STATION,,COLES EXPRESS NUNAWADING,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,340 WHITEHORSE ROAD,NUNAWADING,3131,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
145.136920268,-38.1461252399999,3464,PETROL STATION,,FRANKSTON,MOBIL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,FRANKSTON-CRANBOURNE ROAD,FRANKSTON,3199,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
145.267901,-37.8404219999999,3465,PETROL STATION,,COLES EXPRESS MOUNTAIN HIGHWAY,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,758-760 MOUNTAIN HIGHWAY,BAYSWATER,3153,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
144.671460435,-37.8373683569999,3466,PETROL STATION,,TARNEIT,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,618 TARNEIT ROAD,TARNEIT,3029,VIC,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,13/07/2012,,,,,,
145.125068,-38.086308,3467,PETROL STATION,,SAFEWAY CALTEX SEAFORD NORTH,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,14-16 NEPEAN HIGHWAY,SEAFORD,3198,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
145.0236211,-37.6514071,3468,PETROL STATION,,EPPING NORTH,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,,EPPING,3076,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,13/07/2012,,,,,,
145.113853417,-37.987483148,3469,PETROL STATION,,BRAESIDE,UNITED,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,402 - 404 LOWER DANDENONG ROAD,BRAESIDE,3195,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
145.071148,-37.981391,3471,PETROL STATION,,COLES EXPRESS MENTONE,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,105 NEPEAN HIGHWAY,MENTONE,3194,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
144.993224,-37.6479209999999,3472,PETROL STATION,5722,BP CONNECT NORTHPOINT,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,CORNER SCANLON DRIVE AND COOPER STREET,EPPING,3076,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
145.1961411,-37.8363201,3473,PETROL STATION,,VERMONT,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,CANTERBURY ROAD,VERMONT,3133,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,13/07/2012,,,,,,
145.3430131,-37.7555781,3477,PETROL STATION,,LILYDALE,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,MAROONDAH HIGHWAY,LYLEDALE,3140,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,13/07/2012,,,,,,
144.7285091,-37.8935941,3478,PETROL STATION,,POINT COOK,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,BOARDWALK BOULEVARD,POINT COOK,3030,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,13/07/2012,,,,,,
144.790355,-37.796034,3479,PETROL STATION,,COLES EXPRESS ARDEER,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1 THE AVENUE,SUNSHINE WEST,3020,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
144.9198981,-37.7575730999999,3481,PETROL STATION,,MOONEE PONDS,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,876 MOUNT ALEXANDER ROAD,MOONEE PONDS,3039,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,13/07/2012,,,,,,
144.38926,-38.169635,3483,PETROL STATION,,SAFEWAY CALTEX NEWCOMB,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,39-41 BELLARINE HIGHWAY,NEWCOMB,3219,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
145.238515191,-38.001418407,3484,PETROL STATION,,DOVETON,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,40-44 PRINCES HIGHWAY,DOVETON,3177,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
145.0117841,-37.7706461,3485,PETROL STATION,,NORTHCOTE,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,VICTORIA ROAD,NORTHCOTE,3070,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,13/07/2012,,,,,,
144.9406331,-37.7388200999999,3486,PETROL STATION,,PASCOE VALE SOUTH,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,475-477 BELL STREET AND REYNOLDS PARADE,PASCOE VALE SOUTH,3044,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,13/07/2012,,,,,,
144.9796991,-37.7423901,3490,PETROL STATION,,COBURG,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,BELL STREET,COBURG,3058,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,13/07/2012,,,,,,
145.1431331,-37.6874870999999,3491,PETROL STATION,,ELTHAM,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,330 RYANS ROAD,ELTHAM,3095,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,13/07/2012,,,,,,
145.0007981,-37.7559161,3493,PETROL STATION,,THORNBURY,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,HIGH STREET,THORNBURY,3071,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,13/07/2012,,,,,,
144.970227,-37.8342259999999,3494,PETROL STATION,65,BP KINGSWAY,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,331 KINGS WAY,SOUTH MELBOURNE,3205,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
144.491699,-38.001138,3495,PETROL STATION,4134,BP LITTLE RIVER MELB BOUND,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,5-25 HUGHES ROAD,LITTLE RIVER,3211,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
144.9431371,-37.7659401,3497,PETROL STATION,,WEST BRUNSWICK,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,MELVILLE ROAD,BRUNSWICK,3055,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,13/07/2012,,,,,,
144.77729,-37.871138,3498,PETROL STATION,,SAFEWAY CALTEX ALTONA MEADOWS,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,2 CENTRAL AVENUE,ALTONA MEADOWS,3028,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
145.005546,-37.8963229999999,3499,PETROL STATION,,COLES EXPRESS GARDENVALE,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,191 NEPEAN HIGHWAY,GARDENVALE,3185,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
145.252556,-38.0418769999999,3500,PETROL STATION,,COLES EXPRESS HAMPTON PARK,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,111 MCDOWALL ROAD,HAMPTON PARK,3976,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
144.56767,-37.684996,3505,PETROL STATION,,SAFEWAY CALTEX MELTON,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,WOODGROVE SHOPPING CENTRE,MELTON WEST,3337,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
145.122263,-38.139607,3508,PETROL STATION,3200,BP BIG PINE,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,416-422 NEPEAN DRIVE,FRANKSTON,3199,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
144.365332267,-38.079043451,3509,PETROL STATION,37282,CHISHOLM PETROLEUM,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,258-266 PRINCES HIGHWAY,CORIO,3214,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
145.134673,-37.919657,3510,PETROL STATION,298,BP MIDVALE,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1848 DANDENONG ROAD,CLAYTON,3168,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
144.903585,-37.804706,3511,PETROL STATION,5891,BP WHITEHALL,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,CORNER WHITEHALL STREET AND NAPIER STREET,FOOTSCRAY,3011,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
144.944824,-37.5406149999999,3513,PETROL STATION,,COLES EXPRESS BUNKER HILL,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,15 DONNYBROOK ROAD,MICKLEHAM,3064,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
145.021082,-37.654642,3514,PETROL STATION,,SAFEWAY CALTEX EPPING,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,571 HIGH STREET,EPPING,3076,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
144.9989471,-37.6783631,3516,PETROL STATION,,THOMASTOWN NORTH,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,EDGERS ROAD,THOMASTOWN,3074,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,13/07/2012,,,,,,
145.108661,-37.986037,3521,PETROL STATION,,BP DINGLEY VILLAGE,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,357 LOWER DANDENONG ROAD,DINGLEY VILLAGE,3194,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
145.0211411,-37.9536231,3523,PETROL STATION,,SANDRINGHAM,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,BAY ROAD,SANDRINGHAM,3191,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,13/07/2012,,,,,,
145.1492991,-37.9909461,3524,PETROL STATION,,KEYSBOROUGH,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,CHELTENHAM ROAD,KEYSBOROUGH,3173,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,13/07/2012,,,,,,
146.151179,-38.20848,3526,PETROL STATION,,MOBIL TRAFALGAR,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,41 PRINCES HIGHWAY,TRAFALGAR,3824,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,13/07/2012,,,,,,
144.775276,-37.769763,3527,PETROL STATION,,CALTEX DEER PARK,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,806 -810 BALLARAT ROAD,DEER PARK,3023,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
144.548895,-38.25881,3528,PETROL STATION,,SAFEWAY CALTEX OCEAN GROVE,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,91 SHELL ROAD,OCEAN GROVE,3226,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
144.8674251,-37.8112781,3529,PETROL STATION,,FOOTSCRAY WEST,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,SOMERVILLE ROAD,FOOTSCRAY WEST,3012,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,13/07/2012,,,,,,
146.327698,-38.322821,3530,PETROL STATION,,YINNAR MOTORS,SHELL,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,50-52 MAIN STREET,YINNAR,3869,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
144.829735,-37.7813679999999,3531,PETROL STATION,,SAFEWAY CALTEX SUNSHINE,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,80 HARVESTER ROAD,SUNSHINE,3020,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
144.68035,-37.7390109999999,3532,PETROL STATION,6719,BP ROCKBANK TRUCKSTOP,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,WESTERN FREEWAY,ROCKBANK,3335,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
145.264251,-38.110405,3534,PETROL STATION,4593,BP SOUTH CRANBOURNE,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,1025-1045 FRANKSTON-CRANBOURNE ROAD,CRANBOURNE,3977,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
144.957637,-37.8275859999999,3535,PETROL STATION,3759,BP CONNECT CLARENDON,BP,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,322 CITY ROAD,SOUTHBANK,3006,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
145.2762331,-38.0805851,3536,PETROL STATION,,CRANBOURNE,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,SOUTH GIPPSLAND HIGHWAY,CRANBOURNE,3977,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,13/07/2012,,,,,,
145.266898,-38.0349919999999,3537,PETROL STATION,,UNITED HAMPTON PARK,UNITED,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,15 ENTERPRISE AVENUE,HAMPTON PARK,3976,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
145.1461381,-37.8864621,3541,PETROL STATION,,GLEN WAVERLEY,7-ELEVEN PTY LTD,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,BLACKBURN ROAD,GLEN WAVERLEY,3150,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,13/07/2012,,,,,,
145.026398,-37.360334,3542,PETROL STATION,,CALTEX WANDONG,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,LOT 12 EPPING-KILMORE ROAD,WANDONG,3758,VIC,OPERATIONAL,1,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
144.893706,-37.7381139999999,3543,PETROL STATION,,SAFEWAY CALTEX NIDDRIE,CALTEX,AN ESTABLISHMENT WHERE A RANGE OF FUEL PRODUCTS CAN BE PURCHASED BY MOTORISTS,369 KEILOR ROAD,ESSENDON,3040,VIC,OPERATIONAL,5,AS RECEIVED – NO GNAF MATCH,25/07/2011,,,,,,
