id,Station Name,Address,City,Postal Code,Region,Latitude,Longitude,Category,Fuel Prices,Location Details,brand
658,SCOTTS BALLARAT copy,129 MAIN ROAD,BALLARAT,3350,VIC,-37.5700,143.8700,PETROL STATION,,BALLARAT,
659,SCOTTS BALLARAT copy copy,129 MAIN ROAD,BALLARAT,3350,VIC,-37.5700,143.8700,PETROL STATION,,BALLARAT,
63,SCOTTS BEAUFORT,74 NEILL STREET,BEAUFORT,3373,VIC,-37.4300,143.3800,PETROL STATION,,BEAUFORT,
478,SHELL BAXTER,120 GRANT ROAD,BAXTER,3911,VIC,-38.2000,145.1800,PETROL STATION,,BAXTER,
590,SHELL BENDIGO TRUCK STOP,107 STRICKLAND ROAD,EAST BENDIGO,3550,VIC,-36.7500,144.3100,PETROL STATION,,EAST BENDIGO,
502,SHELL BYRNESIDE,5389 MIDLAND HIGHWAY,BYRNESIDE,3617,VIC,-36.4200,145.1700,PETROL STATION,,BYRNESIDE,
545,SHELL GLADSTONE PARK,210-212 MICKLEHAM ROAD,GLADSTONE PARK,3043,VIC,-37.6900,144.8800,PETROL STATION,,GLADSTONE PARK,
529,SHELL KYABRAM,275-285 ALLAN STREET,KYABRAM,3620,VIC,-36.3100,145.0500,PETROL STATION,,KYABRAM,
604,SHELL MALLACOOTA,89 BETKA ROAD,MALLACOOTA,3892,VIC,-37.5600,149.7600,PETROL STATION,,MALLACOOTA,
564,SHELL OCEAN GROVE,48 WALLINGTON ROAD,OCEAN GROVE,3226,VIC,-38.2600,144.5100,PETROL STATION,,OCEAN GROVE,
522,SHELL PORTLAND ,615 HENTY HIGHWAY,PORTLAND,3305,VIC,-38.3200,141.6000,PETROL STATION,,PORTLAND,
662,Shell Reddy Express,246 Epping Road,Wollert,3076,Victoria,,,,,,
519,SHELL SEYMOUR,37-39 EMILY STREET,SEYMOUR,3660,VIC,-37.0200,145.1300,PETROL STATION,,SEYMOUR,
548,SHELL WARBURTON,3458 WARBURTON HIGHWAY,WARBURTON,3799,VIC,-37.7500,145.7000,PETROL STATION,,WARBURTON,
483,SHEPPARTON,17-29 MCGILL STREET,SHEPPARTON,3630,VIC,-36.3600,145.4300,PETROL STATION,,SHEPPARTON,
633,SHEPPARTON,7647 GOULBURN VALLEY HIGHWAY,SHEPPARTON,3631,VIC,-36.4400,145.3900,PETROL STATION,,SHEPPARTON,
215,SKIPTON ROADHOUSE,44 MONTGOMERY STREET,SKIPTON,3361,VIC,-37.6900,143.3600,PETROL STATION,,SKIPTON,
40,SOUTH MORANG,840 PLENTY ROAD,SOUTH MORANG,3752,VIC,-37.6500,145.0900,PETROL STATION,,SOUTH MORANG,
156,SPRINGS CONVENIENCE STORE,200 POINT LONSDALE ROAD,POINT LONSDALE,3225,VIC,-38.2800,144.6200,PETROL STATION,,POINT LONSDALE,
9,SPRINGVALE,792-806 HEATHERTON ROAD,SPRINGVALE,3172,VIC,-37.9600,145.1400,PETROL STATION,,SPRINGVALE,
37,SPRINGVALE SOUTH,581 SPRINGVALE ROAD,SPRINGVALE SOUTH,3172,VIC,-37.9700,145.1500,PETROL STATION,,SPRINGVALE SOUTH,
14,ST ALBANS NORTH,33-37 TAYLORS ROAD,ST ALBANS,3021,VIC,-37.7300,144.8100,PETROL STATION,,ST ALBANS,
80,ST KILDA,19-37 PUNT ROAD,ST KILDA,3004,VIC,-37.8500,144.9800,PETROL STATION,,ST KILDA,
439,STRATHMERTON ROADHOUSE,4972 MURRAY VALLEY HIGHWAY,STRATHMERTON,3641,VIC,-35.9300,145.5000,PETROL STATION,,STRATHMERTON,
84,SUNBURY,128 GAP ROAD,SUNBURY,3429,VIC,-37.5800,144.7100,PETROL STATION,,SUNBURY,
613,SUNBURY,47 GAP ROAD,SUNBURY,3429,VIC,-37.5800,144.7200,PETROL STATION,,SUNBURY,
650,SUNSHINE,559 BALLARAT ROAD,SUNSHINE,3020,VIC,-37.7800,144.8200,PETROL STATION,,SUNSHINE,
616,SUNSHINE NORTH,45 MCINTYRE ROAD,SUNSHINE NORTH,3020,VIC,-37.7700,144.8300,PETROL STATION,,SUNSHINE NORTH,
445,SUPERSTOCK AUTO,94 MOORE STREET,MOE,3825,VIC,-38.1700,146.2600,PETROL STATION,,MOE,
140,TAMBO BP,1760 PRINCES HIGHWAY,JOHNSONVILLE,3902,VIC,-37.8200,147.8300,PETROL STATION,,JOHNSONVILLE,
200,THE SPEED ,8 CHAMBERLAIN STREET,SPEEDKILLS,3488,VIC,-35.4000,142.4400,PETROL STATION,,SPEEDKILLS,
165,THE TOTAL SHOP,12 DELANY AVENUE,BRIGHT,3741,VIC,-36.7300,146.9700,PETROL STATION,,BRIGHT,
174,THE WARRNAMBOOL CHEESE & BUTTER STORE,5334 GREAT OCEAN ROAD,ALLANSFORD,3277,VIC,-38.4000,142.6300,PETROL STATION,,ALLANSFORD,
537,TIMBOON FUELS,109 BAILEY STREET,TIMBOON,3268,VIC,-38.4800,142.9700,PETROL STATION,,TIMBOON,
479,TIMBOON MOTORS,54-58 BAILEY STREET,TIMBOON,3268,VIC,-38.4800,142.9700,PETROL STATION,,TIMBOON,
623,TOORADIN,26-28 SOUTH GIPPSLAND HIGHWAY,TOORADIN,3980,VIC,-38.2100,145.3700,PETROL STATION,,TOORADIN,
454,TRARALGON EAST,327-333 PRINCES HIGHWAY,TRARALGON EAST,3844,VIC,-38.1900,146.5700,PETROL STATION,,TRARALGON EAST,
98,TULLAMARINE,182 MELROSE DRIVE,TULLAMARINE,3043,VIC,-37.7000,144.8800,PETROL STATION,,TULLAMARINE,
628,TYABB,1491 FRANKSTON-FLINDERS ROAD,TYABB,3913,VIC,-38.2600,145.1900,PETROL STATION,,TYABB,
647,UNITED MORNINGTON,211 MORNINGTON-TYABB ROAD,MORNINGTON,3931,VIC,-38.2400,145.0700,PETROL STATION,,MORNINGTON,
636,UNITED PATTERSON LAKES,1 THOMPSON ROAD,PATTERSON LAKES,3197,VIC,-38.0700,145.1400,PETROL STATION,,PATTERSON LAKES,
611,UNITED SOMERTON,132-136 SOMERTON ROAD,SOMERTON,3062,VIC,-37.6400,144.9400,PETROL STATION,,SOMERTON,
652,UNITED WALLAN,19 HIGH STREET,WALLAN,3756,VIC,-37.4200,144.9800,PETROL STATION,,WALLAN,
630,UNITED WARRAGUL,143 QUEEN STREET,WARRAGUL,3820,VIC,-38.1600,145.9400,PETROL STATION,,WARRAGUL,
51,UNKNOWN,158-164 STUD ROAD,DANDENONG,3175,VIC,-37.9700,145.2200,PETROL STATION,,DANDENONG,
251,UNKNOWN,165 STUD ROAD,DANDENONG,3175,VIC,-37.9700,145.2200,PETROL STATION,,DANDENONG,
33,UPWEY,1441 BURWOOD HIGHWAY,UPWEY,3158,VIC,-37.9000,145.3300,PETROL STATION,,UPWEY,
562,URQUHART MOTORS,9 MAIN STREET,DERRINALLUM,3325,VIC,-37.9500,143.2200,PETROL STATION,,DERRINALLUM,
12,WANTIRNA SOUTH,401 BURWOOD HIGHWAY,WNATIRNA SOUTH,3152,VIC,-37.8700,145.2400,PETROL STATION,,WNATIRNA SOUTH,
132,WARNERS ,163 LLOYD STREET,DIMBOOLA,3414,VIC,-36.4500,142.0200,PETROL STATION,,DIMBOOLA,
601,WARRAGUL STOP 'N' GO,114 ALBERT ROAD,WARRAGUL,3820,VIC,-38.1600,145.9400,PETROL STATION,,WARRAGUL,
266,WARRNAMBOOL,634 RAGLAN PARADE,WARRNAMBOOL,3280,VIC,-38.3800,142.4800,PETROL STATION,,WARRNAMBOOL,
88,WERRIBEE,370 HEATHS ROAD,WERRIBEE,3029,VIC,-37.8800,144.6700,PETROL STATION,,WERRIBEE,
95,WERRIBEE SOUTH,180 DUNCANS ROAD,WERRIBEE,3030,VIC,-37.9100,144.6800,PETROL STATION,,WERRIBEE,
651,WHITTLESEA,2430 PLENTY ROAD,WHITTLESEA,3757,VIC,-37.5200,145.1100,PETROL STATION,,WHITTLESEA,
505,WOODSIDE ,66 HIGH STREET,WOODSIDE,3874,VIC,-38.5200,146.8700,PETROL STATION,,WOODSIDE,
18,YALLAMBIE,371 LOWER PLENTY ROAD,YALLAMBIE,3085,VIC,-37.7300,145.0900,PETROL STATION,,YALLAMBIE,
599,YANAKIE LICENSED STORE,3638 MEENIYAN-PROMONTORY ROAD,YANAKIE,3960,VIC,-38.8100,146.2100,PETROL STATION,,YANAKIE,
639,YARCK GENERAL STORE,6595 MAROONDAH HIGHWAY,YARCK,3719,VIC,-37.1000,145.6200,PETROL STATION,,YARCK,
618,YARRA GLEN,6 BELL STREET,YARRA GLEN,3775,VIC,-37.6600,145.3700,PETROL STATION,,YARRA GLEN,
